Unix_Timestamp,Usage_KWH
1703340900,1.166
1703341800,1.234
1703342700,1.393
1703343600,1.432
1703344500,1.475
1703345400,1.25
1703346300,1.216
1703347200,1.302
1703348100,1.281
1703349000,1.382
1703349900,1.349
1703350800,1.259
1703351700,1.355
1703352600,1.375
1703353500,1.372
1703354400,1.861
1703355300,2.03
1703356200,2.169
1703357100,1.561
1703358000,1.674
1703358900,1.747
1703359800,2.488
1703360700,3.326
1703361600,2.863
1703362500,2.978
1703363400,2.644
1703364300,2.583
1703365200,1.98
1703366100,2.098
1703367000,2.083
1703367900,2.423
1703368800,2.429
1703369700,2.475
1703370600,2.638
1703371500,2.101
1703372400,1.704
1703373300,1.284
1703374200,2.08
1703375100,1.137
1703376000,0.924
1703376900,0.553
1703377800,0.622
1703378700,0.565
1703379600,0.484
1703380500,0.476
1703381400,0.473
1703382300,0.474
1703383200,0.513
1703384100,0.434
1703385000,0.448
1703385900,0.459
1703386800,0.478
1703387700,0.495
1703388600,0.453
1703389500,0.469
1703390400,0.46
1703391300,0.469
1703392200,0.45
1703393100,0.441
1703394000,0.509
1703394900,0.51
1703395800,0.566
1703396700,0.505
1703397600,0.478
1703398500,0.483
1703399400,0.49
1703400300,0.476
1703401200,0.929
1703402100,1.265
1703403000,1.301
1703403900,0.832
1703404800,1.135
1703405700,0.666
1703406600,1.088
1703407500,0.693
1703408400,0.656
1703409300,0.68
1703410200,2.589
1703411100,4.643
1703412000,4.237
1703412900,3.677
1703413800,3.718
1703414700,2.626
1703415600,1.541
1703416500,1.673
1703417400,2.191
1703418300,1.915
1703419200,1.15
1703420100,0.842
1703421000,0.884
1703421900,0.838
1703422800,0.802
1703423700,0.736
1703424600,0.67
1703425500,0.822
1703426400,0.766
1703427300,0.794
1703428200,0.613
1703429100,0.641
1703430000,0.692
1703430900,0.681
1703431800,0.663
1703432700,1.166
1703433600,1.44
1703434500,1.359
1703435400,1.485
1703436300,1.497
1703437200,1.375
1703438100,2.161
1703439000,2.288
1703439900,2.23
1703440800,2.384
1703441700,3.814
1703442600,3.273
1703443500,3.281
1703444400,3.829
1703445300,3.545
1703446200,3.055
1703447100,2.909
1703448000,2.72
1703448900,2.628
1703449800,2.919
1703450700,3.302
1703451600,3.219
1703452500,2.681
1703453400,3.189
1703454300,1.636
1703455200,1.094
1703456100,0.995
1703457000,0.932
1703457900,0.773
1703458800,0.683
1703459700,0.605
1703460600,0.671
1703461500,1.026
1703462400,0.667
1703463300,0.636
1703464200,0.528
1703465100,0.532
1703466000,0.513
1703466900,0.506
1703467800,0.492
1703468700,0.508
1703469600,0.508
1703470500,0.479
1703471400,0.491
1703472300,0.514
1703473200,0.498
1703474100,0.507
1703475000,0.484
1703475900,0.517
1703476800,0.466
1703477700,0.551
1703478600,0.45
1703479500,0.487
1703480400,0.466
1703481300,0.508
1703482200,0.528
1703483100,0.542
1703484000,0.503
1703484900,0.512
1703485800,0.488
1703486700,0.582
1703487600,0.9
1703488500,0.735
1703489400,0.698
1703490300,0.59
1703491200,0.485
1703492100,0.502
1703493000,0.538
1703493900,0.518
1703494800,0.539
1703495700,0.679
1703496600,0.725
1703497500,0.797
1703498400,1.423
1703499300,1.431
1703500200,1.439
1703501100,1.374
1703502000,1.38
1703502900,1.429
1703503800,1.245
1703504700,1.157
1703505600,0.775
1703506500,0.436
1703507400,0.489
1703508300,0.478
1703509200,0.48
1703510100,0.506
1703511000,0.255
1703511900,0.26
1703512800,0.323
1703513700,0.267
1703514600,0.339
1703515500,0.281
1703516400,0.482
1703517300,0.536
1703518200,0.502
1703519100,0.46
1703520000,0.853
1703520900,1.479
1703521800,1.638
1703522700,1.492
1703523600,1.487
1703524500,1.924
1703525400,1.849
1703526300,1.817
1703527200,1.952
1703528100,1.972
1703529000,2.142
1703529900,4.147
1703530800,3.752
1703531700,2.385
1703532600,1.837
1703533500,2.181
1703534400,2.375
1703535300,2.26
1703536200,2.267
1703537100,2.064
1703538000,1.987
1703538900,2.045
1703539800,2.071
1703540700,3.172
1703541600,2.275
1703542500,1.933
1703543400,1.857
1703544300,2.212
1703545200,1.635
1703546100,1.196
1703547000,0.931
1703547900,0.746
1703548800,0.599
1703549700,0.583
1703550600,0.553
1703551500,0.518
1703552400,0.477
1703553300,0.525
1703554200,0.57
1703555100,0.51
1703556000,0.486
1703556900,0.487
1703557800,0.532
1703558700,0.552
1703559600,0.424
1703560500,0.401
1703561400,0.44
1703562300,0.457
1703563200,0.44
1703564100,0.493
1703565000,0.457
1703565900,0.433
1703566800,0.459
1703567700,0.464
1703568600,0.454
1703569500,0.485
1703570400,0.846
1703571300,1.345
1703572200,1.266
1703573100,1.431
1703574000,2.121
1703574900,1.715
1703575800,1.793
1703576700,1.497
1703577600,0.923
1703578500,0.74
1703579400,0.749
1703580300,0.773
1703581200,1.304
1703582100,2.025
1703583000,1.464
1703583900,1.354
1703584800,1.052
1703585700,0.63
1703586600,0.552
1703587500,0.619
1703588400,0.613
1703589300,0.683
1703590200,0.796
1703591100,0.807
1703592000,0.763
1703592900,0.778
1703593800,0.831
1703594700,1.13
1703595600,1.005
1703596500,0.8
1703597400,1.031
1703598300,0.896
1703599200,0.757
1703600100,0.744
1703601000,1.191
1703601900,1.1
1703602800,0.91
1703603700,0.807
1703604600,0.874
1703605500,1.076
1703606400,1.744
1703607300,1.44
1703608200,1.382
1703609100,1.341
1703610000,1.216
1703610900,1.198
1703611800,1.427
1703612700,2.351
1703613600,2.369
1703614500,1.092
1703615400,0.971
1703616300,1.061
1703617200,1.405
1703618100,2.59
1703619000,3.814
1703619900,3.879
1703620800,4.046
1703621700,3.899
1703622600,3.766
1703623500,3.728
1703624400,2.449
1703625300,0.834
1703626200,0.662
1703627100,0.676
1703628000,1.267
1703628900,2.41
1703629800,0.669
1703630700,0.714
1703631600,0.611
1703632500,0.572
1703633400,0.758
1703634300,0.663
1703635200,0.565
1703636100,0.995
1703637000,0.531
1703637900,0.533
1703638800,0.509
1703639700,0.457
1703640600,0.447
1703641500,0.484
1703642400,0.483
1703643300,0.478
1703644200,0.472
1703645100,0.486
1703646000,0.498
1703646900,0.477
1703647800,0.477
1703648700,0.46
1703649600,0.5
1703650500,0.485
1703651400,0.483
1703652300,0.475
1703653200,0.523
1703654100,0.485
1703655000,0.471
1703655900,0.474
1703656800,0.511
1703657700,0.495
1703658600,0.512
1703659500,0.535
1703660400,0.869
1703661300,0.546
1703662200,0.703
1703663100,0.693
1703664000,0.578
1703664900,0.575
1703665800,0.55
1703666700,0.535
1703667600,0.638
1703668500,1.117
1703669400,1.34
1703670300,1.414
1703671200,1.451
1703672100,0.932
1703673000,0.824
1703673900,1.203
1703674800,1.325
1703675700,0.909
1703676600,0.948
1703677500,0.829
1703678400,0.841
1703679300,0.721
1703680200,1.283
1703681100,1.516
1703682000,1.601
1703682900,1.556
1703683800,1.918
1703684700,1.927
1703685600,2.406
1703686500,2.402
1703687400,2.056
1703688300,1.645
1703689200,1.115
1703690100,1.09
1703691000,0.918
1703691900,0.802
1703692800,0.914
1703693700,1.166
1703694600,1.278
1703695500,1.369
1703696400,1.112
1703697300,1.104
1703698200,1.095
1703699100,0.973
1703700000,1.136
1703700900,2.118
1703701800,2.088
1703702700,2.242
1703703600,2.495
1703704500,1.117
1703705400,0.891
1703706300,1.108
1703707200,1.015
1703708100,0.964
1703709000,1.666
1703709900,1.675
1703710800,1.633
1703711700,1.635
1703712600,1.663
1703713500,1.642
1703714400,1.818
1703715300,2.017
1703716200,0.9
1703717100,0.524
1703718000,0.675
1703718900,0.639
1703719800,1.101
1703720700,1.117
1703721600,1.05
1703722500,0.906
1703723400,0.425
1703724300,0.328
1703725200,0.304
1703726100,0.296
1703727000,0.285
1703727900,0.291
1703728800,0.265
1703729700,0.275
1703730600,0.271
1703731500,0.286
1703732400,0.277
1703733300,0.251
1703734200,0.272
1703735100,0.269
1703736000,0.275
1703736900,0.285
1703737800,0.282
1703738700,0.288
1703739600,0.245
1703740500,0.255
1703741400,0.304
1703742300,0.352
1703743200,0.333
1703744100,0.279
1703745000,0.287
1703745900,0.285
1703746800,0.645
1703747700,0.533
1703748600,0.754
1703749500,0.99
1703750400,0.619
1703751300,0.666
1703752200,0.77
1703753100,0.639
1703754000,0.71
1703754900,0.585
1703755800,0.591
1703756700,0.703
1703757600,0.911
1703758500,1.731
1703759400,2.336
1703760300,2.273
1703761200,1.579
1703762100,1.479
1703763000,0.85
1703763900,1.212
1703764800,1.221
1703765700,1.21
1703766600,1.31
1703767500,1.32
1703768400,1.334
1703769300,1.534
1703770200,2.078
1703771100,2.055
1703772000,1.53
1703772900,1.564
1703773800,1.456
1703774700,1.385
1703775600,1.433
1703776500,1.477
1703777400,1.313
1703778300,1.631
1703779200,1.473
1703780100,1.272
1703781000,0.924
1703781900,0.672
1703782800,0.832
1703783700,1.112
1703784600,0.772
1703785500,1.158
1703786400,1.884
1703787300,1.683
1703788200,1.725
1703789100,1.631
1703790000,1.547
1703790900,1.255
1703791800,1.624
1703792700,1.559
1703793600,1.528
1703794500,0.967
1703795400,1.013
1703796300,1.77
1703797200,1.851
1703798100,1.138
1703799000,1.439
1703799900,1.082
1703800800,1.333
1703801700,1.222
1703802600,1.535
1703803500,1.426
1703804400,1.302
1703805300,1.344
1703806200,1.096
1703807100,0.886
1703808000,0.913
1703808900,0.9
1703809800,0.894
1703810700,0.699
1703811600,0.442
1703812500,0.407
1703813400,0.335
1703814300,0.3
1703815200,0.335
1703816100,0.353
1703817000,0.331
1703817900,0.333
1703818800,0.336
1703819700,0.344
1703820600,0.307
1703821500,0.297
1703822400,0.315
1703823300,0.335
1703824200,0.333
1703825100,0.301
1703826000,0.337
1703826900,0.352
1703827800,0.322
1703828700,0.294
1703829600,0.394
1703830500,1.068
1703831400,1.084
1703832300,1.072
1703833200,1.41
1703834100,1.643
1703835000,1.796
1703835900,1.626
1703836800,1.227
1703837700,1.609
1703838600,1.511
1703839500,2.081
1703840400,1.629
1703841300,1.828
1703842200,2.05
1703843100,2.198
1703844000,2.595
1703844900,2.984
1703845800,2.81
1703846700,2.074
1703847600,1.331
1703848500,1.599
1703849400,1.832
1703850300,1.419
1703851200,1.207
1703852100,1.579
1703853000,1.977
1703853900,1.907
1703854800,1.664
1703855700,1.6
1703856600,1.52
1703857500,2.075
1703858400,2.381
1703859300,1.715
1703860200,2.306
1703861100,3.195
1703862000,2.059
1703862900,2.448
1703863800,2.16
1703864700,1.613
1703865600,1.74
1703866500,2.054
1703867400,2.038
1703868300,1.926
1703869200,1.902
1703870100,1.917
1703871000,1.929
1703871900,1.93
1703872800,1.893
1703873700,1.914
1703874600,1.944
1703875500,1.886
1703876400,1.816
1703877300,1.827
1703878200,1.803
1703879100,1.767
1703880000,1.769
1703880900,1.782
1703881800,1.798
1703882700,1.766
1703883600,1.687
1703884500,1.682
1703885400,1.68
1703886300,1.43
1703887200,1.36
1703888100,1.215
1703889000,1.177
1703889900,1.185
1703890800,1.174
1703891700,1.153
1703892600,1.164
1703893500,1.172
1703894400,1.146
1703895300,1.158
1703896200,0.916
1703897100,0.933
1703898000,0.858
1703898900,0.745
1703899800,0.751
1703900700,0.783
1703901600,0.756
1703902500,0.758
1703903400,0.757
1703904300,0.749
1703905200,0.733
1703906100,0.792
1703907000,0.84
1703907900,0.765
1703908800,0.745
1703909700,0.767
1703910600,0.795
1703911500,0.787
1703912400,0.795
1703913300,0.766
1703914200,0.766
1703915100,0.768
1703916000,0.775
1703916900,0.777
1703917800,0.774
1703918700,0.945
1703919600,0.979
1703920500,1.222
1703921400,1.307
1703922300,1.321
1703923200,1.304
1703924100,1.34
1703925000,1.376
1703925900,1.426
1703926800,1.279
1703927700,1.167
1703928600,1.158
1703929500,1.184
1703930400,1.221
1703931300,0.933
1703932200,0.921
1703933100,0.896
1703934000,0.892
1703934900,0.862
1703935800,0.878
1703936700,0.888
1703937600,0.89
1703938500,0.877
1703939400,0.898
1703940300,0.842
1703941200,0.877
1703942100,0.904
1703943000,0.75
1703943900,0.737
1703944800,0.763
1703945700,0.733
1703946600,0.734
1703947500,0.754
1703948400,0.741
1703949300,0.713
1703950200,0.848
1703951100,1.049
1703952000,1.084
1703952900,1.114
1703953800,1.171
1703954700,1.221
1703955600,1.227
1703956500,1.25
1703957400,1.302
1703958300,2.222
1703959200,1.999
1703960100,1.589
1703961000,1.554
1703961900,1.325
1703962800,1.984
1703963700,3.683
1703964600,3.63
1703965500,3.945
1703966400,3.429
1703967300,2.669
1703968200,3.046
1703969100,3.227
1703970000,2.822
1703970900,2.306
1703971800,2.299
1703972700,2.503
1703973600,3.074
1703974500,2.47
1703975400,2.05
1703976300,1.954
1703977200,1.837
1703978100,1.465
1703979000,0.822
1703979900,0.834
1703980800,0.796
1703981700,0.885
1703982600,0.869
1703983500,1.248
1703984400,1.385
1703985300,1.249
1703986200,1.213
1703987100,0.911
1703988000,0.549
1703988900,0.607
1703989800,0.587
1703990700,0.542
1703991600,0.604
1703992500,0.553
1703993400,0.535
1703994300,0.524
1703995200,0.474
1703996100,0.478
1703997000,0.435
1703997900,0.407
1703998800,0.51
1703999700,0.479
1704000600,0.439
1704001500,0.435
1704002400,0.438
1704003300,0.448
1704004200,0.527
1704005100,0.455
1704006000,1.099
1704006900,1.588
1704007800,1.864
1704008700,1.059
1704009600,1.079
1704010500,0.66
1704011400,0.914
1704012300,0.616
1704013200,0.996
1704014100,1.442
1704015000,1.95
1704015900,1.592
1704016800,1.507
1704017700,1.408
1704018600,1.354
1704019500,1.536
1704020400,1.027
1704021300,0.878
1704022200,0.842
1704023100,1.182
1704024000,2.327
1704024900,2.105
1704025800,1.552
1704026700,1.324
1704027600,1.244
1704028500,1.379
1704029400,1.956
1704030300,1.727
1704031200,1.155
1704032100,1.162
1704033000,1.213
1704033900,1.179
1704034800,1.1
1704035700,1.225
1704036600,1.208
1704037500,1.542
1704038400,2.095
1704039300,1.814
1704040200,1.779
1704041100,1.159
1704042000,1.325
1704042900,1.805
1704043800,2.529
1704044700,2.37
1704045600,1.85
1704046500,2.248
1704047400,1.714
1704048300,2.055
1704049200,2.185
1704050100,2.535
1704051000,1.94
1704051900,1.86
1704052800,2.13
1704053700,2.03
1704054600,1.937
1704055500,1.484
1704056400,2.328
1704057300,2.02
1704058200,1.824
1704059100,1.501
1704060000,1.205
1704060900,2.912
1704061800,3.708
1704062700,3.655
1704063600,3.668
1704064500,3.65
1704065400,3.693
1704066300,3.233
1704067200,0.938
1704068100,0.667
1704069000,0.789
1704069900,0.502
1704070800,0.524
1704071700,0.454
1704072600,0.457
1704073500,0.547
1704074400,0.541
1704075300,0.5
1704076200,0.515
1704077100,0.451
1704078000,0.48
1704078900,0.503
1704079800,0.459
1704080700,0.431
1704081600,0.434
1704082500,0.468
1704083400,0.486
1704084300,0.526
1704085200,0.436
1704086100,0.409
1704087000,0.455
1704087900,0.471
1704088800,0.507
1704089700,0.491
1704090600,0.503
1704091500,1.198
1704092400,2.617
1704093300,1.997
1704094200,1.357
1704095100,1.387
1704096000,1.479
1704096900,1.321
1704097800,1.301
1704098700,1.452
1704099600,0.984
1704100500,0.999
1704101400,1.024
1704102300,1.199
1704103200,1.487
1704104100,1.036
1704105000,0.966
1704105900,0.906
1704106800,0.867
1704107700,0.841
1704108600,0.841
1704109500,0.836
1704110400,0.927
1704111300,0.889
1704112200,0.804
1704113100,0.859
1704114000,0.934
1704114900,1.037
1704115800,0.714
1704116700,0.548
1704117600,0.619
1704118500,0.72
1704119400,0.725
1704120300,0.66
1704121200,1.294
1704122100,1.52
1704123000,1.382
1704123900,1.37
1704124800,1.038
1704125700,0.738
1704126600,1.483
1704127500,2.084
1704128400,1.892
1704129300,2.443
1704130200,2.473
1704131100,2.258
1704132000,2.783
1704132900,2.628
1704133800,3.086
1704134700,5.499
1704135600,5.44
1704136500,5.314
1704137400,6.613
1704138300,5.324
1704139200,4.964
1704140100,3.266
1704141000,2.057
1704141900,1.845
1704142800,1.761
1704143700,1.776
1704144600,1.664
1704145500,1.305
1704146400,1.639
1704147300,1.752
1704148200,1.652
1704149100,1.561
1704150000,1.59
1704150900,0.591
1704151800,0.532
1704152700,0.537
1704153600,0.528
1704154500,0.565
1704155400,0.533
1704156300,0.523
1704157200,0.559
1704158100,0.571
1704159000,0.52
1704159900,0.476
1704160800,0.473
1704161700,0.53
1704162600,0.561
1704163500,0.477
1704164400,0.496
1704165300,0.519
1704166200,0.469
1704167100,0.507
1704168000,0.577
1704168900,0.476
1704169800,0.454
1704170700,0.54
1704171600,0.529
1704172500,0.486
1704173400,0.473
1704174300,0.591
1704175200,0.528
1704176100,0.552
1704177000,0.526
1704177900,0.427
1704178800,0.833
1704179700,1.441
1704180600,1.363
1704181500,2.044
1704182400,1.712
1704183300,1.429
1704184200,1.209
1704185100,1.124
1704186000,1.581
1704186900,1.667
1704187800,1.206
1704188700,1.419
1704189600,0.945
1704190500,1.097
1704191400,0.635
1704192300,0.539
1704193200,0.58
1704194100,0.586
1704195000,0.798
1704195900,0.623
1704196800,0.511
1704197700,0.525
1704198600,0.58
1704199500,0.564
1704200400,0.608
1704201300,0.617
1704202200,0.884
1704203100,0.85
1704204000,0.626
1704204900,0.62
1704205800,0.584
1704206700,0.822
1704207600,0.901
1704208500,0.614
1704209400,0.873
1704210300,1.356
1704211200,1.079
1704212100,0.746
1704213000,0.604
1704213900,1.101
1704214800,2.372
1704215700,2.159
1704216600,1.778
1704217500,1.693
1704218400,1.729
1704219300,2.147
1704220200,3.183
1704221100,2.324
1704222000,1.374
1704222900,1.287
1704223800,1.368
1704224700,0.962
1704225600,1.142
1704226500,1.503
1704227400,1.403
1704228300,1.87
1704229200,2.548
1704230100,1.457
1704231000,0.804
1704231900,0.779
1704232800,0.939
1704233700,1.471
1704234600,1.632
1704235500,1.593
1704236400,1.574
1704237300,1.5
1704238200,1.441
1704239100,1.443
1704240000,1.478
1704240900,1.516
1704241800,1.465
1704242700,1.386
1704243600,1.391
1704244500,1.363
1704245400,1.419
1704246300,1.32
1704247200,1.328
1704248100,1.349
1704249000,1.391
1704249900,1.35
1704250800,1.31
1704251700,1.379
1704252600,1.397
1704253500,1.359
1704254400,1.323
1704255300,1.336
1704256200,1.189
1704257100,0.515
1704258000,0.534
1704258900,0.521
1704259800,0.562
1704260700,0.527
1704261600,0.528
1704262500,0.52
1704263400,1.139
1704264300,1.271
1704265200,1.665
1704266100,1.604
1704267000,1.442
1704267900,0.953
1704268800,0.923
1704269700,0.865
1704270600,0.869
1704271500,0.666
1704272400,0.608
1704273300,1.192
1704274200,1.33
1704275100,1.366
1704276000,1.363
1704276900,1.654
1704277800,1.312
1704278700,1.347
1704279600,1.37
1704280500,1.369
1704281400,1.467
1704282300,1.656
1704283200,1.354
1704284100,1.403
1704285000,1.387
1704285900,1.643
1704286800,1.587
1704287700,1.418
1704288600,1.48
1704289500,1.177
1704290400,0.961
1704291300,0.98
1704292200,0.97
1704293100,0.842
1704294000,0.884
1704294900,1.175
1704295800,1.568
1704296700,1.484
1704297600,1.371
1704298500,1.457
1704299400,1.545
1704300300,1.436
1704301200,2.031
1704302100,2.192
1704303000,2.046
1704303900,1.937
1704304800,2.315
1704305700,2.877
1704306600,1.886
1704307500,1.788
1704308400,2.259
1704309300,2.246
1704310200,2.149
1704311100,1.586
1704312000,1.631
1704312900,1.681
1704313800,1.83
1704314700,2.005
1704315600,2.477
1704316500,2.144
1704317400,1.519
1704318300,1.538
1704319200,1.733
1704320100,2.096
1704321000,2.031
1704321900,2.069
1704322800,2.133
1704323700,2.237
1704324600,2.08
1704325500,2.054
1704326400,1.865
1704327300,0.824
1704328200,0.649
1704329100,0.668
1704330000,0.647
1704330900,0.678
1704331800,0.642
1704332700,0.495
1704333600,0.432
1704334500,0.474
1704335400,0.412
1704336300,0.408
1704337200,0.445
1704338100,0.44
1704339000,0.443
1704339900,0.419
1704340800,0.38
1704341700,0.414
